name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Raya,GKP,Arsenal,0.0,0,0,20,1,0.0,1,0.0,0.0,0.0,0.0,61,0,0,0.3,3.2,2025-10-04T14:00:00Z,90,19,0,0,0,0,7,0,28.3,1,0.0,6,18179,28422,10243,5.7,True,0,7
Arrizabalaga,GKP,Arsenal,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.5,0,0.0,0,-533,66,599,4.3,True,0,7
Hein,GKP,Arsenal,0.0,0,0,0,0,0.0,3,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.3,0,0.0,0,-424,0,424,4.0,True,0,7
Setford,GKP,Arsenal,0.0,0,0,0,0,0.0,4,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.2,0,0.0,0,-137,166,303,4.0,True,0,7
Gabriel,DEF,Arsenal,0.0,0,1,33,1,2.0,5,0.0,0.0,0.0,0.0,61,0,0,2.9,24.6,2025-10-04T14:00:00Z,90,19,0,0,0,0,7,0,32.3,1,2.0,9,101410,104641,3231,6.3,True,0,7
Saliba,DEF,Arsenal,0.0,0,0,30,1,2.2,6,0.0,0.0,0.0,0.0,61,0,0,3.0,28.2,2025-10-04T14:00:00Z,90,19,0,0,0,0,7,0,12.6,1,0.0,6,-2405,6001,8406,6.0,True,0,7
Calafiori,DEF,Arsenal,0.0,0,0,26,1,5.4,7,0.0,0.0,0.0,0.0,61,0,0,3.3,8.8,2025-10-04T14:00:00Z,74,19,0,0,0,0,7,0,14.8,1,19.0,6,8226,19746,11520,5.7,True,0,7
J.Timber,DEF,Arsenal,0.0,1,2,43,1,16.8,8,0.0,0.0,0.0,0.0,61,0,0,6.6,20.2,2025-10-04T14:00:00Z,90,19,0,0,0,0,7,0,20.4,1,29.0,11,43581,51265,7684,5.9,True,0,7
Kiwior,DEF,Arsenal,0.0,0,0,0,0,0.0,9,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.1,0,0.0,0,-33,0,33,5.4,True,0,7
Lewis-Skelly,DEF,Arsenal,0.0,0,0,2,0,0.3,10,0.0,0.0,0.0,0.0,61,0,0,0.6,3.2,2025-10-04T14:00:00Z,15,19,0,0,0,0,7,0,1.8,0,2.0,1,-2939,416,3355,5.2,True,0,7
White,DEF,Arsenal,0.0,0,0,0,0,0.0,11,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.4,0,0.0,0,-559,224,783,5.4,True,0,7
Zinchenko,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,12,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,15,0,0,0,0,7,0,0.3,0,0.0,0,12,290,278,4.9,False,0,7
Clarke,DEF,Arsenal,0.0,0,0,0,0,0.0,13,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.5,0,0.0,0,-285,437,722,3.9,True,0,7
Kacurri,DEF,Arsenal,0.0,0,0,0,0,0.0,14,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.1,0,0.0,0,-308,0,308,3.9,True,0,7
Nichols,DEF,Arsenal,0.0,0,0,0,0,0.0,15,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.2,0,0.0,0,-226,98,324,3.9,True,0,7
Saka,MID,Arsenal,0.0,0,0,22,1,23.6,16,0.0,0.0,0.0,0.0,61,0,1,9.3,38.8,2025-10-04T14:00:00Z,90,19,0,0,0,0,7,0,13.4,1,31.0,8,91329,96215,4886,9.9,True,0,7
Ødegaard,MID,Arsenal,0.0,0,0,4,0,16.5,17,0.0,0.0,0.0,0.0,61,0,0,2.0,3.2,2025-10-04T14:00:00Z,29,19,0,0,0,0,7,0,1.6,0,0.0,1,-4713,34,4747,7.9,True,0,7
Madueke,MID,Arsenal,0.0,0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.7,0,0.0,0,-1531,16,1547,6.9,True,0,7
Martinelli,MID,Arsenal,0.0,0,0,3,0,14.0,19,0.0,0.0,0.0,0.0,61,0,0,1.8,2.0,2025-10-04T14:00:00Z,11,19,0,0,0,0,7,0,1.2,0,2.0,1,-1723,1198,2921,6.9,True,0,7
Trossard,MID,Arsenal,0.0,0,0,16,1,28.5,20,0.0,0.0,0.0,0.0,61,0,0,5.9,10.8,2025-10-04T14:00:00Z,74,19,0,0,0,0,7,0,0.3,1,20.0,3,3649,4000,351,6.9,True,0,7
Rice,MID,Arsenal,0.0,0,3,45,1,40.4,21,0.0,0.0,0.0,0.0,61,0,1,10.9,45.6,2025-10-04T14:00:00Z,78,19,0,0,0,0,7,0,10.6,1,23.0,11,68465,75729,7264,6.6,True,0,7
Merino,MID,Arsenal,0.0,0,0,0,0,3.7,22,0.0,0.0,0.0,0.0,61,0,0,1.2,0.0,2025-10-04T14:00:00Z,11,19,0,0,0,0,7,0,0.6,0,12.0,1,-267,1845,2112,5.9,True,0,7
Fábio Vieira,MID,Arsenal,0.0,0,0,0,0,0.0,23,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.0,0,0.0,0,-21,0,21,5.4,True,0,7
Nørgaard,MID,Arsenal,0.0,0,0,0,0,0.0,24,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.2,0,0.0,0,-86,79,165,5.3,True,0,7
Nwaneri,MID,Arsenal,0.0,0,0,1,0,1.1,25,0.0,0.0,0.0,0.0,61,0,0,0.1,0.0,2025-10-04T14:00:00Z,15,19,0,0,0,0,7,0,0.2,0,1.0,1,-222,160,382,5.2,True,0,7
Zubimendi,MID,Arsenal,0.0,0,0,20,1,18.4,26,0.0,0.0,0.0,0.0,61,0,0,4.1,22.6,2025-10-04T14:00:00Z,60,19,0,0,0,0,7,0,4.2,1,0.0,3,-5817,5705,11522,5.5,True,0,7
Nelson,MID,Brentford,0.0,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,13,0,0,0,0,7,0,0.1,0,0.0,0,9,107,98,4.9,True,0,7
Kabia,MID,Arsenal,0.0,0,0,0,0,0.0,28,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.1,0,0.0,0,-198,0,198,4.5,True,0,7
Sambi,MID,Arsenal,0.0,0,0,0,0,0.0,29,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.1,0,0.0,0,-84,0,84,4.5,True,0,7
Havertz,FWD,Arsenal,0.0,0,0,0,0,0.0,30,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.3,0,0.0,0,-196,24,220,7.3,True,0,7
G.Jesus,FWD,Arsenal,0.0,0,0,0,0,0.0,31,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,19,0,0,0,0,7,0,0.0,0,0.0,0,-17,31,48,6.4,True,0,7
Martinez,GKP,Aston Villa,0.0,0,0,9,0,0.0,32,0.0,0.0,0.0,0.0,62,1,0,1.1,11.4,2025-10-05T13:00:00Z,90,3,0,0,0,0,7,1,2.0,1,0.0,1,-912,1596,2508,5.0,True,1,7
M.Bizot,GKP,Aston Villa,0.0,0,0,0,0,0.0,33,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.5,0,0.0,0,-731,64,795,4.4,True,0,7
Gauci,GKP,Aston Villa,0.0,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.1,0,0.0,0,-112,0,112,4.0,True,0,7
Marschall,GKP,Aston Villa,0.0,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.0,0,0.0,0,-10,0,10,4.0,True,0,7
Cash,DEF,Aston Villa,0.0,0,0,9,0,16.4,36,0.0,0.0,0.0,0.0,62,1,0,3.6,10.6,2025-10-05T13:00:00Z,83,3,0,0,0,0,7,0,5.1,1,9.0,2,-9364,2550,11914,4.6,True,0,7
Digne,DEF,Aston Villa,0.0,0,0,20,0,81.8,37,0.0,0.0,0.0,0.0,62,1,0,12.6,27.6,2025-10-05T13:00:00Z,90,3,0,0,0,0,7,0,1.8,1,17.0,1,-1858,925,2783,4.5,True,1,7
Konsa,DEF,Aston Villa,0.0,0,0,15,0,1.1,38,0.0,0.0,0.0,0.0,62,1,0,3.6,15.8,2025-10-05T13:00:00Z,90,3,0,0,0,0,7,0,9.7,1,19.0,2,-14855,1719,16574,4.5,True,0,7
Maatsen,DEF,Aston Villa,0.0,0,0,6,0,0.0,39,0.0,0.0,0.0,0.0,62,0,0,0.2,2.0,2025-10-05T13:00:00Z,1,3,0,0,0,0,7,0,0.5,0,0.0,1,-435,230,665,4.3,True,0,7
Mings,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,1.0,0,0.0,0,-3364,35,3399,4.5,True,0,7
Pau,DEF,Aston Villa,0.0,0,0,20,0,1.6,41,0.0,0.0,0.0,0.0,62,1,0,3.5,29.4,2025-10-05T13:00:00Z,90,3,0,0,0,0,7,0,0.3,1,4.0,4,-130,236,366,4.3,True,0,7
A.García,DEF,Aston Villa,0.0,0,0,0,0,0.0,42,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.3,0,0.0,0,305,705,400,3.9,True,0,7
Alex Moreno,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,2.8,0,0.0,0,-4623,0,4623,4.0,True,0,7
Bogarde,DEF,Aston Villa,0.0,0,0,8,0,12.0,44,0.0,0.0,0.0,0.0,62,1,0,1.6,3.8,2025-10-05T13:00:00Z,89,3,0,0,0,0,7,0,0.7,1,0.0,2,-763,552,1315,4.0,True,0,7
Sousa,DEF,Aston Villa,0.0,0,0,0,0,0.0,45,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.3,0,0.0,0,-190,177,367,4.0,True,0,7
Yasin,DEF,Aston Villa,0.0,0,0,0,0,0.0,46,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.2,0,0.0,0,-242,0,242,4.0,True,0,7
Rogers,MID,Aston Villa,0.0,1,0,21,0,13.3,47,0.0,0.0,0.0,0.0,62,1,0,7.7,30.6,2025-10-05T13:00:00Z,90,3,0,0,0,0,7,0,5.0,1,33.0,5,-902,8324,9226,6.8,True,0,7
Tielemans,MID,Aston Villa,0.0,0,0,0,0,0.0,48,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.7,0,0.0,0,-1149,16,1165,5.9,True,0,7
Bailey,MID,Aston Villa,0.0,0,0,0,0,0.0,49,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.1,0,0.0,0,-94,0,94,5.5,True,0,7
Buendía,MID,Aston Villa,0.0,0,0,-1,0,0.3,50,0.0,0.0,0.0,0.0,62,1,0,0.4,1.4,2025-10-05T13:00:00Z,33,3,0,0,0,0,7,0,0.2,0,2.0,0,674,1121,447,5.3,True,1,7
Iling Jr,MID,Aston Villa,0.0,0,0,0,0,0.0,51,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.0,0,0.0,0,-36,0,36,5.5,True,0,7
J.Ramsey,MID,Newcastle,0.0,0,0,0,0,0.0,52,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,16,0,0,0,0,7,0,0.2,0,0.0,0,-20,175,195,5.3,True,0,7
Malen,MID,Aston Villa,0.0,0,3,46,0,22.3,53,0.0,0.0,0.0,0.0,62,1,2,13.9,71.8,2025-10-05T13:00:00Z,83,3,0,0,0,0,7,0,0.8,1,45.0,15,1950,3343,1393,5.1,True,0,7
McGinn,MID,Aston Villa,0.0,0,0,8,1,16.0,54,0.0,0.0,0.0,0.0,62,0,0,1.9,1.8,2025-10-05T13:00:00Z,66,3,0,0,0,0,7,0,0.7,1,1.0,3,-148,1188,1336,5.4,True,0,7
Barkley,MID,Aston Villa,0.0,0,0,1,0,0.3,55,0.0,0.0,0.0,0.0,62,0,0,0.7,0.0,2025-10-05T13:00:00Z,6,3,0,0,0,0,7,0,0.0,0,7.0,1,61,106,45,4.8,True,0,7
Barrenechea,MID,Aston Villa,0.0,0,0,0,0,0.0,56,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.0,0,0.0,0,0,0,0,5.0,True,0,7
Dobbin,MID,Aston Villa,0.0,0,0,0,0,0.0,57,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.0,0,0.0,0,-25,0,25,5.0,True,0,7
Kamara,MID,Aston Villa,0.0,1,0,22,0,30.4,58,0.0,0.0,0.0,0.0,62,1,0,6.7,31.2,2025-10-05T13:00:00Z,90,3,0,0,0,0,7,0,0.2,1,5.0,5,346,600,254,4.9,True,0,7
Onana,MID,Aston Villa,0.0,0,0,3,0,0.1,59,0.0,0.0,0.0,0.0,62,0,0,0.0,0.2,2025-10-05T13:00:00Z,1,3,0,0,0,0,7,0,0.6,0,0.0,1,154,579,425,4.8,True,0,7
Broggio,MID,Aston Villa,0.0,0,0,0,0,0.0,60,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.3,0,0.0,0,-16,486,502,4.5,True,0,7
Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.1,0,0.0,0,-128,0,128,4.5,True,0,7
Jimoh-Aloba,MID,Aston Villa,0.0,0,0,0,0,0.0,62,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.1,0,0.0,0,15,122,107,4.5,True,0,7
Young,MID,Aston Villa,0.0,0,0,0,0,0.0,63,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.7,0,0.0,0,-133,974,1107,4.4,True,0,7
Watkins,FWD,Aston Villa,0.0,0,0,0,1,3.8,64,0.0,0.0,0.0,0.0,62,0,0,1.5,0.0,2025-10-05T13:00:00Z,66,3,0,0,0,0,7,0,7.8,1,13.0,2,-20495,2264,22759,8.6,True,0,7
Redmond,FWD,Aston Villa,0.0,0,0,0,0,0.0,65,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,3,0,0,0,0,7,0,0.4,0,0.0,0,-554,0,554,4.5,True,0,7
Neto,GKP,Bournemouth,0.0,0,0,0,0,0.0,66,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.1,0,0.0,0,-110,0,110,4.5,True,0,7
Petrović,GKP,Bournemouth,0.0,0,0,13,0,0.0,67,0.0,0.0,0.0,0.0,63,1,0,1.9,19.4,2025-10-03T19:00:00Z,90,10,0,0,0,0,7,3,5.7,1,0.0,3,48,4479,4431,4.5,True,0,7
Dennis,GKP,Bournemouth,0.0,0,0,0,0,0.0,68,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,1.0,0,0.0,0,-546,240,786,4.0,True,0,7
McKenna,GKP,Bournemouth,0.0,0,0,0,0,0.0,69,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.2,0,0.0,0,-95,52,147,4.0,True,0,7
Paulsen,GKP,Bournemouth,0.0,0,0,0,0,0.0,70,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.1,0,0.0,0,-78,0,78,4.0,True,0,7
Zabarnyi,DEF,Bournemouth,0.0,0,0,0,0,0.0,71,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.0,0,0.0,0,-12,0,12,5.0,True,0,7
Senesi,DEF,Bournemouth,0.0,0,0,9,0,8.1,72,0.0,0.0,0.0,0.0,63,1,0,3.3,23.2,2025-10-03T19:00:00Z,77,10,0,0,0,0,7,0,26.2,1,2.0,2,20845,34994,14149,5.0,True,0,7
Smith,DEF,Bournemouth,0.0,0,0,0,0,0.0,73,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.2,0,0.0,0,-168,10,178,4.4,True,0,7
Truffert,DEF,Bournemouth,0.0,1,0,24,0,20.2,74,0.0,0.0,0.0,0.0,63,1,0,5.7,32.8,2025-10-03T19:00:00Z,90,10,0,0,0,0,7,0,2.2,1,4.0,5,1275,4462,3187,4.5,True,0,7
Akinmboni,DEF,Bournemouth,0.0,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.3,0,0.0,0,-157,133,290,4.0,True,0,7
Bevan,DEF,Bournemouth,0.0,0,0,0,0,0.0,76,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.2,0,0.0,0,-21,165,186,3.9,True,0,7
Hill,DEF,Bournemouth,0.0,0,0,27,1,2.3,77,0.0,0.0,0.0,0.0,63,0,0,1.2,9.6,2025-10-03T19:00:00Z,60,10,0,0,0,0,7,0,0.9,1,0.0,6,-889,524,1413,4.0,True,0,7
J.Araujo,DEF,Bournemouth,0.0,0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.7,0,0.0,0,-529,356,885,3.9,True,0,7
Mepham,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.1,0,0.0,0,-131,0,131,4.0,True,0,7
Soler,DEF,Bournemouth,0.0,0,0,0,0,0.0,80,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.2,0,0.0,0,-602,6,608,4.0,True,0,7
Kluivert,MID,Bournemouth,0.0,0,1,31,0,13.3,81,0.0,0.0,0.0,0.0,63,1,1,6.4,39.6,2025-10-03T19:00:00Z,29,10,0,0,0,0,7,0,1.1,1,11.0,7,3129,5662,2533,7.0,True,0,7
Semenyo,MID,Bournemouth,0.0,1,3,63,0,16.5,82,0.0,0.0,0.0,0.0,63,1,2,17.2,92.4,2025-10-03T19:00:00Z,90,10,0,0,0,0,7,0,62.8,1,63.0,18,62187,66401,4214,8.0,True,0,7
O.Dango,MID,Brentford,0.0,0,0,-1,0,0.0,83,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,22,13,0,0,0,0,7,0,0.4,0,2.0,0,-1147,294,1441,6.0,True,1,7
Tavernier,MID,Bournemouth,0.0,0,0,1,1,31.1,84,0.0,0.0,0.0,0.0,63,0,0,4.4,5.0,2025-10-03T19:00:00Z,60,10,0,0,0,0,7,0,1.2,1,8.0,3,1344,3481,2137,5.5,True,0,7
Adams,MID,Bournemouth,0.0,0,0,15,0,4.7,85,0.0,0.0,0.0,0.0,63,1,0,2.4,12.4,2025-10-03T19:00:00Z,77,10,0,0,0,0,7,0,0.4,1,7.0,2,78,649,571,5.0,True,0,7
Brooks,MID,Bournemouth,0.0,0,0,11,0,7.0,86,0.0,0.0,0.0,0.0,63,1,0,1.5,4.2,2025-10-03T19:00:00Z,84,10,0,0,0,0,7,0,0.3,1,4.0,2,-2184,4,2188,5.0,True,0,7
Christie,MID,Bournemouth,0.0,0,0,3,0,4.6,87,0.0,0.0,0.0,0.0,63,0,0,0.9,4.2,2025-10-03T19:00:00Z,12,10,0,0,0,0,7,0,0.1,0,0.0,1,351,455,104,5.0,True,0,7
Cook,MID,Bournemouth,0.0,0,0,0,0,0.0,88,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.0,0,0.0,0,57,96,39,4.9,True,0,7
Philip,MID,Bournemouth,0.0,0,0,0,0,0.0,89,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.0,0,0.0,0,-17,0,17,4.9,True,0,7
Scott,MID,Bournemouth,0.0,0,0,19,0,8.3,90,0.0,0.0,0.0,0.0,63,1,0,2.8,13.6,2025-10-03T19:00:00Z,90,10,0,0,0,0,7,0,0.3,1,6.0,4,-407,475,882,5.0,True,0,7
Sinisterra,MID,Bournemouth,0.0,0,0,0,0,0.0,91,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.0,0,0.0,0,-15,0,15,5.0,True,0,7
Faivre,MID,Bournemouth,0.0,0,0,0,0,0.0,92,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.1,0,0.0,0,-134,0,134,4.5,True,0,7
H.Traorè,MID,Bournemouth,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.5,0,0.0,0,-1077,0,1077,4.5,True,0,7
Sadi,MID,Bournemouth,0.0,0,0,0,0,0.0,94,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.0,0,0.0,0,-80,0,80,4.5,True,0,7
Silcott-Duberry,MID,Bournemouth,0.0,0,0,0,0,0.0,95,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.1,0,0.0,0,-269,0,269,4.4,True,0,7
Winterburn,MID,Bournemouth,0.0,0,0,0,0,0.0,96,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.0,0,0.0,0,-52,0,52,4.5,True,0,7
Evanilson,FWD,Bournemouth,0.0,0,0,10,0,12.8,97,0.0,0.0,0.0,0.0,63,1,0,4.8,3.2,2025-10-03T19:00:00Z,90,10,0,0,0,0,7,0,2.5,1,32.0,2,-24839,1224,26063,7.0,True,0,7
Enes Ünal,FWD,Bournemouth,0.0,0,0,0,0,0.0,98,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.0,0,0.0,0,0,12,12,5.4,True,0,7
Adu-Adjei,FWD,Bournemouth,0.0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,0.2,0,0.0,0,-595,0,595,4.4,True,0,7
Kroupi.Jr,FWD,Bournemouth,0.0,0,0,0,0,0.0,100,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,10,0,0,0,0,7,0,2.1,0,0.0,0,36148,38966,2818,4.5,True,0,7
Kelleher,GKP,Brentford,0.0,0,0,14,0,0.0,101,0.0,0.0,0.0,0.0,64,1,0,2.3,22.6,2025-10-05T15:30:00Z,90,13,0,0,0,0,7,3,8.0,1,0.0,3,-2973,3009,5982,4.5,True,0,7
Balcombe,GKP,Brentford,0.0,0,0,0,0,0.0,102,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,13,0,0,0,0,7,0,0.3,0,0.0,0,-121,90,211,4.0,True,0,7
Cox,GKP,Brentford,0.0,0,0,0,0,0.0,103,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,13,0,0,0,0,7,0,0.1,0,0.0,0,-40,42,82,4.0,True,0,7
Eyestone,GKP,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,13,0,0,0,0,7,0,0.1,0,0.0,0,-21,25,46,4.0,True,0,7
Valdimarsson,GKP,Brentford,0.0,0,0,0,0,0.0,105,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,13,0,0,0,0,7,0,0.6,0,0.0,0,566,1068,502,3.9,True,0,7
Collins,DEF,Brentford,0.0,0,0,11,0,0.4,106,0.0,0.0,0.0,0.0,64,1,0,1.5,15.0,2025-10-05T15:30:00Z,90,13,0,0,0,0,7,0,1.2,1,0.0,2,-1538,153,1691,4.9,True,0,7
Lewis-Potter,DEF,Brentford,0.0,0,0,0,0,0.0,107,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,13,0,0,0,0,7,0,0.3,0,0.0,0,-401,141,542,5.0,True,0,7
Ajer,DEF,Brentford,0.0,0,0,7,0,0.7,108,0.0,0.0,0.0,0.0,64,1,0,1.5,14.2,2025-10-05T15:30:00Z,90,13,0,0,0,0,7,0,0.2,1,0.0,2,-114,66,180,4.4,True,0,7
Henry,DEF,Brentford,0.0,0,0,0,0,0.0,109,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,13,0,0,0,0,7,0,0.1,0,0.0,0,-79,33,112,4.4,True,0,7
Kayode,DEF,Brentford,0.0,0,0,4,0,5.3,110,0.0,0.0,0.0,0.0,64,1,0,2.2,12.2,2025-10-05T15:30:00Z,90,13,0,0,0,0,7,0,0.3,1,4.0,2,-405,173,578,4.5,True,0,7
Pinnock,DEF,Brentford,0.0,0,0,0,0,0.0,111,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,13,0,0,0,0,7,0,0.1,0,0.0,0,-113,56,169,4.4,True,0,7
